Local time,Date,Open,High,Low,Close,Volume
15.01.2018 01:30:00.000 GMT+0330,15.01.2018,69.735,70.341,69.56,70.205,4.9221
16.01.2018 01:30:00.000 GMT+0330,16.01.2018,69.99,70.105,68.815,69.3,8.4883
17.01.2018 01:30:00.000 GMT+0330,17.01.2018,69.32,69.566,68.535,69.405,4.2579
18.01.2018 01:30:00.000 GMT+0330,18.01.2018,69.478,69.606,68.785,69.1,3.2586
19.01.2018 01:30:00.000 GMT+0330,19.01.2018,68.936,69.055,68.255,68.713,4.1553
20.01.2018 01:30:00.000 GMT+0330,20.01.2018,68.713,68.713,68.713,68.713,0
21.01.2018 01:30:00.000 GMT+0330,21.01.2018,68.713,68.713,68.713,68.713,0
22.01.2018 01:30:00.000 GMT+0330,22.01.2018,68.683,69.486,68.365,69.305,4.5605
23.01.2018 01:30:00.000 GMT+0330,23.01.2018,69.19,70.21,69.085,69.875,4.9043
24.01.2018 01:30:00.000 GMT+0330,24.01.2018,69.945,70.905,69.525,70.715,9.3407
25.01.2018 01:30:00.000 GMT+0330,25.01.2018,70.91,71.261,69.955,70.095,6.7266
26.01.2018 01:30:00.000 GMT+0330,26.01.2018,70.065,70.805,70.025,70.453,5.1716
27.01.2018 01:30:00.000 GMT+0330,27.01.2018,70.453,70.453,70.453,70.453,0
28.01.2018 01:30:00.000 GMT+0330,28.01.2018,70.453,70.453,70.453,70.453,0
29.01.2018 01:30:00.000 GMT+0330,29.01.2018,70.378,70.603,69.055,69.38,4.2444
30.01.2018 01:30:00.000 GMT+0330,30.01.2018,69.301,69.371,68.38,68.99,3.345
31.01.2018 01:30:00.000 GMT+0330,31.01.2018,67.91,68.976,67.816,68.873,2.6389
01.02.2018 01:30:00.000 GMT+0330,01.02.2018,68.926,69.946,68.796,69.685,2.8568
02.02.2018 01:30:00.000 GMT+0330,02.02.2018,69.94,69.996,67.94,68.218,3.4201
03.02.2018 01:30:00.000 GMT+0330,03.02.2018,68.218,68.218,68.218,68.218,0
04.02.2018 01:30:00.000 GMT+0330,04.02.2018,68.218,68.218,68.218,68.218,0
05.02.2018 01:30:00.000 GMT+0330,05.02.2018,67.946,68.43,66.97,66.97,3.471
06.02.2018 01:30:00.000 GMT+0330,06.02.2018,67,67.571,66.515,67.24,3.4455
07.02.2018 01:30:00.000 GMT+0330,07.02.2018,67.205,67.696,65.13,65.42,4.3531
08.02.2018 01:30:00.000 GMT+0330,08.02.2018,65.266,65.581,64.085,64.22,4.3258
09.02.2018 01:30:00.000 GMT+0330,09.02.2018,64.335,64.621,61.746,62.573,4.4084
10.02.2018 01:30:00.000 GMT+0330,10.02.2018,62.573,62.573,62.573,62.573,0
11.02.2018 01:30:00.000 GMT+0330,11.02.2018,62.573,62.573,62.573,62.573,0
12.02.2018 01:30:00.000 GMT+0330,12.02.2018,63.166,64.365,62.545,62.67,3.7287
13.02.2018 01:30:00.000 GMT+0330,13.02.2018,62.751,63.066,61.745,62.535,3.438
14.02.2018 01:30:00.000 GMT+0330,14.02.2018,62.796,64.546,61.946,64.37,3.6208
15.02.2018 01:30:00.000 GMT+0330,15.02.2018,64.615,65.121,63.095,64.46,0.9783
16.02.2018 01:30:00.000 GMT+0330,16.02.2018,64.52,65.18,64.16,64.838,1.9294
17.02.2018 01:30:00.000 GMT+0330,17.02.2018,64.838,64.838,64.838,64.838,0
18.02.2018 01:30:00.000 GMT+0330,18.02.2018,64.838,64.838,64.838,64.838,0
19.02.2018 01:30:00.000 GMT+0330,19.02.2018,65.326,65.865,64.99,65.51,0.9605
20.02.2018 01:30:00.000 GMT+0330,20.02.2018,65.596,65.796,64.76,65.02,3.9287
21.02.2018 01:30:00.000 GMT+0330,21.02.2018,64.786,65.506,64.38,65.08,4.5788
22.02.2018 01:30:00.000 GMT+0330,22.02.2018,64.871,66.536,64.611,66.218,4.4129
23.02.2018 01:30:00.000 GMT+0330,23.02.2018,66.281,67.346,65.77,67.298,3.5748
24.02.2018 01:30:00.000 GMT+0330,24.02.2018,67.298,67.298,67.298,67.298,0
25.02.2018 01:30:00.000 GMT+0330,25.02.2018,67.298,67.298,67.298,67.298,0
26.02.2018 01:30:00.000 GMT+0330,26.02.2018,67.176,67.866,66.705,67.51,2.8551
27.02.2018 01:30:00.000 GMT+0330,27.02.2018,67.55,67.606,66.4,66.58,3.2272
28.02.2018 01:30:00.000 GMT+0330,28.02.2018,66.14,66.76,64.48,64.62,4.7571
01.03.2018 01:30:00.000 GMT+0330,01.03.2018,64.606,64.996,63.2,64.17,2.2545
02.03.2018 01:30:00.000 GMT+0330,02.03.2018,64.066,64.588,63.196,64.498,1.6078
03.03.2018 01:30:00.000 GMT+0330,03.03.2018,64.498,64.498,64.498,64.498,0
04.03.2018 01:30:00.000 GMT+0330,04.03.2018,64.498,64.498,64.498,64.498,0
05.03.2018 01:30:00.000 GMT+0330,05.03.2018,64.691,65.856,64.074,65.55,3.3962
06.03.2018 01:30:00.000 GMT+0330,06.03.2018,65.766,66.136,65.286,65.56,3.8898
07.03.2018 01:30:00.000 GMT+0330,07.03.2018,65.156,65.76,63.816,64.508,4.2144
08.03.2018 01:30:00.000 GMT+0330,08.03.2018,64.446,64.551,63.411,63.835,3.7303
09.03.2018 01:30:00.000 GMT+0330,09.03.2018,63.926,65.601,63.676,65.538,3.4729
10.03.2018 01:30:00.000 GMT+0330,10.03.2018,65.538,65.538,65.538,65.538,0
11.03.2018 01:30:00.000 GMT+0330,11.03.2018,65.538,65.538,65.538,65.538,0
12.03.2018 00:30:00.000 GMT+0330,12.03.2018,65.666,65.816,64.16,64.956,3.747
13.03.2018 00:30:00.000 GMT+0330,13.03.2018,64.915,65.646,64.025,64.665,6.1204
14.03.2018 00:30:00.000 GMT+0330,14.03.2018,64.655,65.186,64.044,64.785,6.1783
15.03.2018 00:30:00.000 GMT+0330,15.03.2018,64.765,65.356,64.585,64.995,5.1061
16.03.2018 00:30:00.000 GMT+0330,16.03.2018,65.018,66.396,64.854,66.106,3.8393
17.03.2018 00:30:00.000 GMT+0330,17.03.2018,66.106,66.106,66.106,66.106,0
18.03.2018 00:30:00.000 GMT+0330,18.03.2018,66.106,66.106,66.106,66.106,0
19.03.2018 00:30:00.000 GMT+0330,19.03.2018,65.891,66.371,65.365,66.075,4.5731
20.03.2018 00:30:00.000 GMT+0330,20.03.2018,66.103,67.845,66.055,67.515,6.3353
21.03.2018 00:30:00.000 GMT+0330,21.03.2018,67.505,69.835,67.415,69.705,9.405
22.03.2018 01:30:00.000 GMT+0430,22.03.2018,69.715,69.798,68.55,68.815,10.3107
23.03.2018 01:30:00.000 GMT+0430,23.03.2018,68.815,70.555,68.765,70.296,11.9546
24.03.2018 01:30:00.000 GMT+0430,24.03.2018,70.296,70.296,70.296,70.296,0
25.03.2018 01:30:00.000 GMT+0430,25.03.2018,70.296,70.296,70.296,70.296,0
26.03.2018 01:30:00.000 GMT+0430,26.03.2018,70.855,70.935,69.645,69.995,10.5511
27.03.2018 01:30:00.000 GMT+0430,27.03.2018,70.125,71.005,69.405,69.525,9.8606
28.03.2018 01:30:00.000 GMT+0430,28.03.2018,69.655,70.215,68.74,69.555,7.6407
29.03.2018 01:30:00.000 GMT+0430,29.03.2018,68.94,69.746,68.216,69.365,2.6852
30.03.2018 01:30:00.000 GMT+0430,30.03.2018,69.365,69.365,69.365,69.365,0
31.03.2018 01:30:00.000 GMT+0430,31.03.2018,69.365,69.365,69.365,69.365,0
01.04.2018 01:30:00.000 GMT+0430,01.04.2018,69.365,69.365,69.365,69.365,0
02.04.2018 01:30:00.000 GMT+0430,02.04.2018,69.606,70.016,67.53,67.53,4.2939
03.04.2018 01:30:00.000 GMT+0430,03.04.2018,67.671,68.393,67.59,68.105,4.4363
04.04.2018 01:30:00.000 GMT+0430,04.04.2018,68.105,68.261,66.665,68.165,5.5124
05.04.2018 01:30:00.000 GMT+0430,05.04.2018,68.401,68.906,67.75,68.485,4.0606
06.04.2018 01:30:00.000 GMT+0430,06.04.2018,68.036,68.596,66.845,67.008,5.466
07.04.2018 01:30:00.000 GMT+0430,07.04.2018,67.008,67.008,67.008,67.008,0
08.04.2018 01:30:00.000 GMT+0430,08.04.2018,67.008,67.008,67.008,67.008,0
09.04.2018 01:30:00.000 GMT+0430,09.04.2018,67.246,68.766,67.165,68.505,4.5229
10.04.2018 01:30:00.000 GMT+0430,10.04.2018,68.476,71.316,68.415,70.975,5.2417
11.04.2018 01:30:00.000 GMT+0430,11.04.2018,71.036,73.066,70.535,71.845,6.4381
12.04.2018 01:30:00.000 GMT+0430,12.04.2018,71.946,72.466,71.085,72.095,8.0568
13.04.2018 01:30:00.000 GMT+0430,13.04.2018,71.856,72.845,71.575,72.525,7.6982
14.04.2018 01:30:00.000 GMT+0430,14.04.2018,72.525,72.525,72.525,72.525,0
15.04.2018 01:30:00.000 GMT+0430,15.04.2018,72.525,72.525,72.525,72.525,0
16.04.2018 01:30:00.000 GMT+0430,16.04.2018,72.245,72.261,71.095,71.465,6.0831
17.04.2018 01:30:00.000 GMT+0430,17.04.2018,71.621,71.865,70.805,71.635,5.8032
18.04.2018 01:30:00.000 GMT+0430,18.04.2018,71.648,73.895,71.648,73.775,7.8631
19.04.2018 01:30:00.000 GMT+0430,19.04.2018,73.718,74.726,73.47,73.585,7.7271
20.04.2018 01:30:00.000 GMT+0430,20.04.2018,73.846,74.171,72.805,73.608,7.4695
21.04.2018 01:30:00.000 GMT+0430,21.04.2018,73.608,73.608,73.608,73.608,0
22.04.2018 01:30:00.000 GMT+0430,22.04.2018,73.608,73.608,73.608,73.608,0
23.04.2018 01:30:00.000 GMT+0430,23.04.2018,73.935,75.081,73.115,74.965,7.0915
24.04.2018 01:30:00.000 GMT+0430,24.04.2018,75.028,75.446,73.665,73.835,8.7514
25.04.2018 01:30:00.000 GMT+0430,25.04.2018,73.976,74.166,73.145,73.975,8.0413
26.04.2018 01:30:00.000 GMT+0430,26.04.2018,74.225,74.946,74.085,74.725,6.2035
27.04.2018 01:30:00.000 GMT+0430,27.04.2018,74.691,75.001,74.324,74.54,3.3416
28.04.2018 01:30:00.000 GMT+0430,28.04.2018,74.54,74.54,74.54,74.54,0
29.04.2018 01:30:00.000 GMT+0430,29.04.2018,74.54,74.54,74.54,74.54,0
30.04.2018 01:30:00.000 GMT+0430,30.04.2018,73.655,75.58,72.775,74.7,3.8667
01.05.2018 01:30:00.000 GMT+0430,01.05.2018,74.615,74.94,72.715,73.28,3.8386
02.05.2018 01:30:00.000 GMT+0430,02.05.2018,73.24,73.59,72.354,73.05,4.3564
03.05.2018 01:30:00.000 GMT+0430,03.05.2018,73.03,74.05,72.455,73.69,4.1912
04.05.2018 01:30:00.000 GMT+0430,04.05.2018,73.73,75.035,73.225,74.935,2.8625
05.05.2018 01:30:00.000 GMT+0430,05.05.2018,74.935,74.935,74.935,74.935,0
06.05.2018 01:30:00.000 GMT+0430,06.05.2018,74.935,74.935,74.935,74.935,0
07.05.2018 01:30:00.000 GMT+0430,07.05.2018,74.935,76.305,74.805,75.495,6.3308
08.05.2018 01:30:00.000 GMT+0430,08.05.2018,75.518,76.156,73.104,75.935,6.2059
09.05.2018 01:30:00.000 GMT+0430,09.05.2018,76.115,77.406,76.055,77.305,5.6912
10.05.2018 01:30:00.000 GMT+0430,10.05.2018,77.406,77.951,76.485,77.405,4.8496
11.05.2018 01:30:00.000 GMT+0430,11.05.2018,77.526,77.555,76.935,76.94,4.8105
12.05.2018 01:30:00.000 GMT+0430,12.05.2018,76.94,76.94,76.94,76.94,0
13.05.2018 01:30:00.000 GMT+0430,13.05.2018,76.94,76.94,76.94,76.94,0
14.05.2018 01:30:00.000 GMT+0430,14.05.2018,76.996,78.495,76.525,78.435,5.4593
15.05.2018 01:30:00.000 GMT+0430,15.05.2018,78.355,79.43,77.875,77.985,7.0429
16.05.2018 01:30:00.000 GMT+0430,16.05.2018,78.071,79.296,77.61,79.253,4.9734
17.05.2018 01:30:00.000 GMT+0430,17.05.2018,79.226,80.476,79.09,79.465,5.5513
18.05.2018 01:30:00.000 GMT+0430,18.05.2018,79.511,79.841,78.311,78.605,3.8583
19.05.2018 01:30:00.000 GMT+0430,19.05.2018,78.605,78.605,78.605,78.605,0
20.05.2018 01:30:00.000 GMT+0430,20.05.2018,78.605,78.605,78.605,78.605,0
21.05.2018 01:30:00.000 GMT+0430,21.05.2018,78.941,79.555,78.12,79.485,2.5663
22.05.2018 01:30:00.000 GMT+0430,22.05.2018,79.378,80.46,79.125,79.445,5.5826
23.05.2018 01:30:00.000 GMT+0430,23.05.2018,79.466,79.805,78.195,79.665,6.3965
24.05.2018 01:30:00.000 GMT+0430,24.05.2018,79.638,79.75,78.535,78.745,6.1693
25.05.2018 01:30:00.000 GMT+0430,25.05.2018,78.786,78.856,75.975,76.115,7.0619
26.05.2018 01:30:00.000 GMT+0430,26.05.2018,76.115,76.115,76.115,76.115,0
27.05.2018 01:30:00.000 GMT+0430,27.05.2018,76.115,76.115,76.115,76.115,0
28.05.2018 01:30:00.000 GMT+0430,28.05.2018,76.005,76.045,74.455,75.28,2.2457
29.05.2018 01:30:00.000 GMT+0430,29.05.2018,75.811,76.161,74.515,75.345,4.3988
30.05.2018 01:30:00.000 GMT+0430,30.05.2018,75.361,77.57,74.786,77.485,5.8037
31.05.2018 01:30:00.000 GMT+0430,31.05.2018,77.605,79.156,76.935,77.725,5.3168
01.06.2018 01:30:00.000 GMT+0430,01.06.2018,77.736,77.93,76.33,76.555,4.3066
02.06.2018 01:30:00.000 GMT+0430,02.06.2018,76.555,76.555,76.555,76.555,0
03.06.2018 01:30:00.000 GMT+0430,03.06.2018,76.555,76.555,76.555,76.555,0
04.06.2018 01:30:00.000 GMT+0430,04.06.2018,76.495,76.936,75.175,75.385,6.9316
05.06.2018 01:30:00.000 GMT+0430,05.06.2018,75.375,75.705,73.785,75.045,6.8843
06.06.2018 01:30:00.000 GMT+0430,06.06.2018,75.145,76.231,74.445,75.715,7.9928
07.06.2018 01:30:00.000 GMT+0430,07.06.2018,75.815,77.351,75.45,77.275,6.4209
08.06.2018 01:30:00.000 GMT+0430,08.06.2018,77.378,77.585,76.105,76.345,2.3493
09.06.2018 01:30:00.000 GMT+0430,09.06.2018,76.345,76.345,76.345,76.345,0
10.06.2018 01:30:00.000 GMT+0430,10.06.2018,76.345,76.345,76.345,76.345,0
11.06.2018 01:30:00.000 GMT+0430,11.06.2018,76.278,76.811,75.51,76.335,3.0635
12.06.2018 01:30:00.000 GMT+0430,12.06.2018,76.456,77.055,75.435,75.435,3.3799
13.06.2018 01:30:00.000 GMT+0430,13.06.2018,75.366,76.841,75.235,76.445,3.6246
14.06.2018 01:30:00.000 GMT+0430,14.06.2018,76.556,76.896,75.735,75.925,3.7437
15.06.2018 01:30:00.000 GMT+0430,15.06.2018,75.888,76.041,73.005,73.035,7.5281
16.06.2018 01:30:00.000 GMT+0430,16.06.2018,73.035,73.035,73.035,73.035,0
17.06.2018 01:30:00.000 GMT+0430,17.06.2018,73.035,73.035,73.035,73.035,0
18.06.2018 01:30:00.000 GMT+0430,18.06.2018,73.115,75.425,72.47,75.295,8.6193
19.06.2018 01:30:00.000 GMT+0430,19.06.2018,75.235,75.515,74.425,74.935,8.6674
20.06.2018 01:30:00.000 GMT+0430,20.06.2018,75.18,75.835,74.074,74.165,9.8855
21.06.2018 01:30:00.000 GMT+0430,21.06.2018,74.435,74.65,72.905,73.025,10.3007
22.06.2018 01:30:00.000 GMT+0430,22.06.2018,73.266,75.775,73.215,75.775,11.6779
23.06.2018 01:30:00.000 GMT+0430,23.06.2018,75.775,75.775,75.775,75.775,0
24.06.2018 01:30:00.000 GMT+0430,24.06.2018,75.775,75.775,75.775,75.775,0
25.06.2018 01:30:00.000 GMT+0430,25.06.2018,74.255,75.095,73.705,74.825,10.5118
26.06.2018 01:30:00.000 GMT+0430,26.06.2018,74.738,76.678,74.1,76.515,9.3936
27.06.2018 01:30:00.000 GMT+0430,27.06.2018,76.521,78.131,76.255,77.335,4.5537
28.06.2018 01:30:00.000 GMT+0430,28.06.2018,77.418,78.375,77.085,77.78,7.7027
29.06.2018 01:30:00.000 GMT+0430,29.06.2018,77.465,79.536,77.145,79.195,2.1991
30.06.2018 01:30:00.000 GMT+0430,30.06.2018,79.195,79.195,79.195,79.195,0
01.07.2018 01:30:00.000 GMT+0430,01.07.2018,79.195,79.195,79.195,79.195,0
02.07.2018 01:30:00.000 GMT+0430,02.07.2018,78.448,78.926,77.135,77.365,3.5777
03.07.2018 01:30:00.000 GMT+0430,03.07.2018,77.371,78.521,76.645,77.755,4.3076
04.07.2018 01:30:00.000 GMT+0430,04.07.2018,77.851,78.251,77.59,78.145,2.3012
05.07.2018 01:30:00.000 GMT+0430,05.07.2018,78.018,78.466,77.3,77.525,3.9234
06.07.2018 01:30:00.000 GMT+0430,06.07.2018,77.565,77.656,76.335,77.098,3.8838
07.07.2018 01:30:00.000 GMT+0430,07.07.2018,77.098,77.098,77.098,77.098,0
08.07.2018 01:30:00.000 GMT+0430,08.07.2018,77.098,77.098,77.098,77.098,0
09.07.2018 01:30:00.000 GMT+0430,09.07.2018,77.096,78.286,77.015,78.155,3.2531
10.07.2018 01:30:00.000 GMT+0430,10.07.2018,78.221,79.486,78.105,78.935,3.7453
11.07.2018 01:30:00.000 GMT+0430,11.07.2018,78.768,78.796,73.025,74.095,5.2745
12.07.2018 01:30:00.000 GMT+0430,12.07.2018,74.046,75.075,72.65,74.375,5.4667
13.07.2018 01:30:00.000 GMT+0430,13.07.2018,74.256,75.896,73.205,74.805,5.765
14.07.2018 01:30:00.000 GMT+0430,14.07.2018,74.805,74.805,74.805,74.805,0
15.07.2018 01:30:00.000 GMT+0430,15.07.2018,74.805,74.805,74.805,74.805,0
16.07.2018 01:30:00.000 GMT+0430,16.07.2018,75.038,75.346,71.505,71.925,3.8395
17.07.2018 01:30:00.000 GMT+0430,17.07.2018,71.956,72.756,71.335,71.585,4.2268
18.07.2018 01:30:00.000 GMT+0430,18.07.2018,71.745,73.251,71.185,72.995,3.2757
19.07.2018 01:30:00.000 GMT+0430,19.07.2018,72.968,73.756,71.805,72.535,4.5933
20.07.2018 01:30:00.000 GMT+0430,20.07.2018,72.621,73.436,72.256,72.955,3.0017
21.07.2018 01:30:00.000 GMT+0430,21.07.2018,72.955,72.955,72.955,72.955,0
22.07.2018 01:30:00.000 GMT+0430,22.07.2018,72.955,72.955,72.955,72.955,0
23.07.2018 01:30:00.000 GMT+0430,23.07.2018,73.176,74.476,72.495,72.915,3.4339
24.07.2018 01:30:00.000 GMT+0430,24.07.2018,72.898,73.976,72.671,73.605,4.0458
25.07.2018 01:30:00.000 GMT+0430,25.07.2018,73.678,74.276,73.05,73.995,4.1091
