Local time,Open,High,Low,Close,Volume
07.12.2012 01:30:00.000 GMT+0330,107.160,107.890,106.660,107.150,95739
08.12.2012 01:30:00.000 GMT+0330,107.150,107.150,107.150,107.150,0
09.12.2012 01:30:00.000 GMT+0330,107.150,107.150,107.150,107.150,0
10.12.2012 01:30:00.000 GMT+0330,107.020,108.540,107.010,107.360,85879
11.12.2012 01:30:00.000 GMT+0330,107.440,108.360,107.090,108.160,80237
12.12.2012 01:30:00.000 GMT+0330,108.160,110.500,108.010,109.600,80287
13.12.2012 01:30:00.000 GMT+0330,109.600,109.600,107.800,108.070,80657
14.12.2012 01:30:00.000 GMT+0330,108.070,109.580,107.910,109.150,31249
15.12.2012 01:30:00.000 GMT+0330,109.150,109.150,109.150,109.150,0
16.12.2012 01:30:00.000 GMT+0330,109.150,109.150,109.150,109.150,0
17.12.2012 01:30:00.000 GMT+0330,109.150,109.150,109.150,109.150,1
18.12.2012 01:30:00.000 GMT+0330,109.150,109.150,109.150,109.150,1
19.12.2012 01:30:00.000 GMT+0330,109.150,109.150,109.150,109.150,1
20.12.2012 01:30:00.000 GMT+0330,109.150,109.150,109.150,109.150,1
21.12.2012 01:30:00.000 GMT+0330,109.000,109.000,109.000,109.000,1
22.12.2012 01:30:00.000 GMT+0330,109.000,109.000,109.000,109.000,0
23.12.2012 01:30:00.000 GMT+0330,109.000,109.000,109.000,109.000,0
24.12.2012 01:30:00.000 GMT+0330,109.000,109.000,109.000,109.000,0
25.12.2012 01:30:00.000 GMT+0330,109.000,109.000,109.000,109.000,0
26.12.2012 01:30:00.000 GMT+0330,109.000,109.000,109.000,109.000,0
27.12.2012 01:30:00.000 GMT+0330,109.000,109.000,109.000,109.000,0
28.12.2012 01:30:00.000 GMT+0330,110.740,110.950,109.830,110.420,46196
29.12.2012 01:30:00.000 GMT+0330,110.420,110.420,110.420,110.420,0
30.12.2012 01:30:00.000 GMT+0330,110.420,110.420,110.420,110.420,0
31.12.2012 01:30:00.000 GMT+0330,110.620,111.340,109.380,111.110,68328
01.01.2013 01:30:00.000 GMT+0330,111.110,111.110,111.110,111.110,6
02.01.2013 01:30:00.000 GMT+0330,111.110,112.900,111.110,112.390,100588
03.01.2013 01:30:00.000 GMT+0330,112.390,112.680,111.630,111.950,111379
04.01.2013 01:30:00.000 GMT+0330,111.950,112.160,110.380,111.400,114781
05.01.2013 01:30:00.000 GMT+0330,111.400,111.400,111.400,111.400,0
06.01.2013 01:30:00.000 GMT+0330,111.400,111.400,111.400,111.400,0
07.01.2013 01:30:00.000 GMT+0330,111.310,111.670,110.540,111.640,105630
08.01.2013 01:30:00.000 GMT+0330,111.640,112.470,111.140,111.960,119246
09.01.2013 01:30:00.000 GMT+0330,111.960,112.220,111.110,111.640,118523
10.01.2013 01:30:00.000 GMT+0330,111.640,113.290,111.600,111.870,97461
11.01.2013 01:30:00.000 GMT+0330,111.870,111.950,109.610,110.580,94442
12.01.2013 01:30:00.000 GMT+0330,110.580,110.580,110.580,110.580,0
13.01.2013 01:30:00.000 GMT+0330,110.580,110.580,110.580,110.580,0
14.01.2013 01:30:00.000 GMT+0330,110.640,112.070,110.310,111.990,92771
15.01.2013 01:30:00.000 GMT+0330,111.990,112.460,110.190,110.470,94015
16.01.2013 01:30:00.000 GMT+0330,110.470,110.840,110.240,110.610,47338
17.01.2013 01:30:00.000 GMT+0330,110.610,111.000,110.610,111.000,13
18.01.2013 01:30:00.000 GMT+0330,110.610,110.610,110.610,110.610,2
19.01.2013 01:30:00.000 GMT+0330,110.610,110.610,110.610,110.610,0
20.01.2013 01:30:00.000 GMT+0330,110.610,110.610,110.610,110.610,0
21.01.2013 01:30:00.000 GMT+0330,110.610,110.610,110.610,110.610,1
22.01.2013 01:30:00.000 GMT+0330,110.610,110.610,110.610,110.610,0
23.01.2013 01:30:00.000 GMT+0330,110.610,110.610,110.610,110.610,0
24.01.2013 01:30:00.000 GMT+0330,110.610,110.610,110.610,110.610,0
25.01.2013 01:30:00.000 GMT+0330,110.610,110.610,110.610,110.610,0
26.01.2013 01:30:00.000 GMT+0330,110.610,110.610,110.610,110.610,0
27.01.2013 01:30:00.000 GMT+0330,110.610,110.610,110.610,110.610,0
28.01.2013 01:30:00.000 GMT+0330,110.610,110.610,110.610,110.610,0
29.01.2013 01:30:00.000 GMT+0330,110.610,110.610,110.610,110.610,0
30.01.2013 01:30:00.000 GMT+0330,110.610,110.610,110.610,110.610,0
31.01.2013 01:30:00.000 GMT+0330,110.610,110.610,110.610,110.610,0
01.02.2013 01:30:00.000 GMT+0330,115.450,117.070,115.430,116.500,110559
02.02.2013 01:30:00.000 GMT+0330,116.500,116.500,116.500,116.500,0
03.02.2013 01:30:00.000 GMT+0330,116.500,116.500,116.500,116.500,0
04.02.2013 01:30:00.000 GMT+0330,116.760,116.760,115.320,115.600,122715
05.02.2013 01:30:00.000 GMT+0330,115.610,117.230,115.030,116.540,100335
06.02.2013 01:30:00.000 GMT+0330,116.540,117.050,115.720,116.850,129977
07.02.2013 01:30:00.000 GMT+0330,116.850,117.830,116.710,117.500,132962
08.02.2013 01:30:00.000 GMT+0330,117.500,119.170,117.240,118.920,113078
09.02.2013 01:30:00.000 GMT+0330,118.920,118.920,118.920,118.920,0
10.02.2013 01:30:00.000 GMT+0330,118.920,118.920,118.920,118.920,0
11.02.2013 01:30:00.000 GMT+0330,118.900,119.070,117.540,118.280,99500
12.02.2013 01:30:00.000 GMT+0330,118.280,118.900,117.810,118.610,98632
13.02.2013 01:30:00.000 GMT+0330,118.610,119.120,118.390,118.720,58304
14.02.2013 01:30:00.000 GMT+0330,118.720,118.720,118.720,118.720,11
15.02.2013 01:30:00.000 GMT+0330,118.720,118.720,118.720,118.720,0
16.02.2013 01:30:00.000 GMT+0330,118.720,118.720,118.720,118.720,0
17.02.2013 01:30:00.000 GMT+0330,118.720,118.720,118.720,118.720,0
18.02.2013 01:30:00.000 GMT+0330,118.720,118.720,118.720,118.720,0
19.02.2013 01:30:00.000 GMT+0330,118.720,118.720,118.720,118.720,0
20.02.2013 01:30:00.000 GMT+0330,119.000,119.000,119.000,119.000,2
21.02.2013 01:30:00.000 GMT+0330,119.000,119.000,119.000,119.000,0
22.02.2013 01:30:00.000 GMT+0330,119.000,119.000,119.000,119.000,0
23.02.2013 01:30:00.000 GMT+0330,119.000,119.000,119.000,119.000,0
24.02.2013 01:30:00.000 GMT+0330,119.000,119.000,119.000,119.000,0
25.02.2013 01:30:00.000 GMT+0330,119.000,119.000,119.000,119.000,0
26.02.2013 01:30:00.000 GMT+0330,113.249,114.320,112.407,112.749,0
27.02.2013 01:30:00.000 GMT+0330,112.748,113.332,107.870,113.070,0
28.02.2013 01:30:00.000 GMT+0330,111.834,112.255,111.834,112.254,0
01.03.2013 01:30:00.000 GMT+0330,112.255,112.255,108.039,108.780,0
02.03.2013 01:30:00.000 GMT+0330,108.780,108.780,108.780,108.780,0
03.03.2013 01:30:00.000 GMT+0330,108.780,108.780,108.780,108.780,0
04.03.2013 01:30:00.000 GMT+0330,108.510,108.870,107.647,108.132,0
05.03.2013 01:30:00.000 GMT+0330,108.129,109.940,108.066,109.839,0
06.03.2013 01:30:00.000 GMT+0330,109.839,110.350,108.718,109.170,0
07.03.2013 01:30:00.000 GMT+0330,109.169,109.690,108.768,109.315,0
08.03.2013 01:30:00.000 GMT+0330,109.317,109.720,107.958,109.539,0
09.03.2013 01:30:00.000 GMT+0330,109.539,109.539,109.539,109.539,0
10.03.2013 01:30:00.000 GMT+0330,109.539,109.539,109.539,109.539,0
11.03.2013 00:30:00.000 GMT+0330,109.539,109.539,109.539,109.539,0
12.03.2013 00:30:00.000 GMT+0330,108.637,110.140,108.389,108.737,0
13.03.2013 00:30:00.000 GMT+0330,108.738,108.970,107.209,107.660,0
14.03.2013 00:30:00.000 GMT+0330,107.671,108.750,107.408,108.690,0
15.03.2013 00:30:00.000 GMT+0330,108.709,109.889,108.408,109.485,0
16.03.2013 00:30:00.000 GMT+0330,109.485,109.485,109.485,109.485,0
17.03.2013 00:30:00.000 GMT+0330,109.485,109.485,109.485,109.485,0
18.03.2013 00:30:00.000 GMT+0330,108.536,109.160,107.297,109.029,0
19.03.2013 00:30:00.000 GMT+0330,109.039,109.049,106.818,107.000,0
20.03.2013 00:30:00.000 GMT+0330,106.998,108.380,106.960,107.959,0
21.03.2013 00:30:00.000 GMT+0330,107.949,108.209,106.649,106.789,0
22.03.2013 01:30:00.000 GMT+0430,106.789,107.530,106.528,107.219,0
23.03.2013 01:30:00.000 GMT+0430,107.219,107.219,107.219,107.219,0
24.03.2013 01:30:00.000 GMT+0430,107.219,107.219,107.219,107.219,0
25.03.2013 01:30:00.000 GMT+0430,106.494,108.690,106.494,107.658,0
26.03.2013 01:30:00.000 GMT+0430,107.639,108.230,107.388,108.050,0
27.03.2013 01:30:00.000 GMT+0430,109.290,109.970,109.028,109.536,0
28.03.2013 01:30:00.000 GMT+0430,109.539,109.850,108.688,109.749,0
29.03.2013 01:30:00.000 GMT+0430,109.759,109.779,109.610,109.610,0
30.03.2013 01:30:00.000 GMT+0430,109.610,109.610,109.610,109.610,0
31.03.2013 01:30:00.000 GMT+0430,109.610,109.610,109.610,109.610,0
01.04.2013 01:30:00.000 GMT+0430,109.788,111.040,109.136,110.689,0
02.04.2013 01:30:00.000 GMT+0430,110.657,111.519,109.796,110.218,0
03.04.2013 01:30:00.000 GMT+0430,110.219,110.290,106.588,107.099,0
04.04.2013 01:30:00.000 GMT+0430,107.109,107.839,105.107,106.239,0
05.04.2013 01:30:00.000 GMT+0430,106.239,106.469,103.678,104.379,0
06.04.2013 01:30:00.000 GMT+0430,104.379,104.379,104.379,104.379,0
07.04.2013 01:30:00.000 GMT+0430,104.379,104.379,104.379,104.379,0
08.04.2013 01:30:00.000 GMT+0430,103.988,105.570,103.639,104.888,0
09.04.2013 01:30:00.000 GMT+0430,104.909,106.400,104.359,106.150,0
10.04.2013 01:30:00.000 GMT+0430,106.139,106.370,105.249,105.699,0
11.04.2013 01:30:00.000 GMT+0430,105.677,105.989,103.869,104.449,0
12.04.2013 01:30:00.000 GMT+0430,104.409,104.500,101.209,102.198,0
13.04.2013 01:30:00.000 GMT+0430,102.198,102.198,102.198,102.198,0
14.04.2013 01:30:00.000 GMT+0430,102.198,102.198,102.198,102.198,0
15.04.2013 01:30:00.000 GMT+0430,100.989,101.270,99.128,99.319,0
16.04.2013 01:30:00.000 GMT+0430,99.270,100.360,98.000,100.129,0
17.04.2013 01:30:00.000 GMT+0430,100.130,100.449,97.848,97.930,0
18.04.2013 01:30:00.000 GMT+0430,99.069,99.330,97.548,98.319,0
19.04.2013 01:30:00.000 GMT+0430,98.319,98.319,98.319,98.319,0
20.04.2013 01:30:00.000 GMT+0430,98.319,98.319,98.319,98.319,0
21.04.2013 01:30:00.000 GMT+0430,98.319,98.319,98.319,98.319,0
22.04.2013 01:30:00.000 GMT+0430,99.555,101.030,99.199,100.447,0
23.04.2013 01:30:00.000 GMT+0430,100.478,100.580,98.779,100.310,0
24.04.2013 01:30:00.000 GMT+0430,100.340,101.950,100.219,101.940,0
25.04.2013 01:30:00.000 GMT+0430,101.940,103.480,101.349,103.069,0
26.04.2013 01:30:00.000 GMT+0430,103.068,103.470,102.259,102.949,0
27.04.2013 01:30:00.000 GMT+0430,102.949,102.949,102.949,102.949,0
28.04.2013 01:30:00.000 GMT+0430,102.949,102.949,102.949,102.949,0
29.04.2013 01:30:00.000 GMT+0430,102.755,103.929,102.569,103.780,0
30.04.2013 01:30:00.000 GMT+0430,103.769,103.990,101.480,101.710,0
01.05.2013 01:30:00.000 GMT+0430,101.720,102.320,98.759,99.939,0
02.05.2013 01:30:00.000 GMT+0430,99.939,99.939,99.939,99.939,0
03.05.2013 01:30:00.000 GMT+0430,99.939,99.939,99.939,99.939,0
04.05.2013 01:30:00.000 GMT+0430,99.939,99.939,99.939,99.939,0
05.05.2013 01:30:00.000 GMT+0430,99.939,99.939,99.939,99.939,0
06.05.2013 01:30:00.000 GMT+0430,99.939,99.939,99.939,99.939,0
07.05.2013 01:30:00.000 GMT+0430,99.939,99.939,99.939,99.939,0
08.05.2013 01:30:00.000 GMT+0430,99.939,99.939,99.939,99.939,0
09.05.2013 01:30:00.000 GMT+0430,99.939,99.939,99.939,99.939,0
10.05.2013 01:30:00.000 GMT+0430,99.939,99.939,99.939,99.939,0
11.05.2013 01:30:00.000 GMT+0430,99.939,99.939,99.939,99.939,0
12.05.2013 01:30:00.000 GMT+0430,99.939,99.939,99.939,99.939,0
13.05.2013 01:30:00.000 GMT+0430,99.939,99.939,99.939,99.939,0
14.05.2013 01:30:00.000 GMT+0430,99.939,99.939,99.939,99.939,0
15.05.2013 01:30:00.000 GMT+0430,102.329,103.810,101.197,103.648,0
16.05.2013 01:30:00.000 GMT+0430,103.657,105.585,103.126,103.179,0
17.05.2013 01:30:00.000 GMT+0430,104.760,104.810,104.437,104.500,0
18.05.2013 01:30:00.000 GMT+0430,104.500,104.500,104.500,104.500,0
19.05.2013 01:30:00.000 GMT+0430,104.500,104.500,104.500,104.500,0
20.05.2013 01:30:00.000 GMT+0430,97.094,104.729,97.094,104.139,0
21.05.2013 01:30:00.000 GMT+0430,104.139,104.139,104.139,104.139,0
22.05.2013 01:30:00.000 GMT+0430,104.139,104.139,104.139,104.139,0
23.05.2013 01:30:00.000 GMT+0430,101.844,102.657,100.618,102.537,2.1574000000000004
24.05.2013 01:30:00.000 GMT+0430,102.532,102.768,101.638,102.577,1.9444000000000001
25.05.2013 01:30:00.000 GMT+0430,102.577,102.577,102.577,102.577,0
26.05.2013 01:30:00.000 GMT+0430,102.577,102.577,102.577,102.577,0
27.05.2013 01:30:00.000 GMT+0430,102.518,102.630,102.073,102.510,0.7784
28.05.2013 01:30:00.000 GMT+0430,102.548,104.667,102.458,104.420,1.8094999999999999
29.05.2013 01:30:00.000 GMT+0430,104.406,104.458,102.153,102.197,2.2328999999999994
30.05.2013 01:30:00.000 GMT+0430,102.194,102.826,101.068,102.096,2.2993
31.05.2013 01:30:00.000 GMT+0430,102.100,102.339,100.026,100.059,2.2215
01.06.2013 01:30:00.000 GMT+0430,100.059,100.059,100.059,100.059,0
02.06.2013 01:30:00.000 GMT+0430,100.059,100.059,100.059,100.059,0
03.06.2013 01:30:00.000 GMT+0430,100.134,102.340,99.724,102.074,0.7583
04.06.2013 01:30:00.000 GMT+0430,102.070,103.557,101.457,103.428,2.2724000000000006
05.06.2013 01:30:00.000 GMT+0430,103.424,104.049,102.823,102.897,2.2667
06.06.2013 01:30:00.000 GMT+0430,102.877,103.927,102.783,103.649,2.1401000000000003
07.06.2013 01:30:00.000 GMT+0430,103.658,104.990,102.876,104.673,2.3796
08.06.2013 01:30:00.000 GMT+0430,104.673,104.673,104.673,104.673,0
09.06.2013 01:30:00.000 GMT+0430,104.673,104.673,104.673,104.673,0
10.06.2013 01:30:00.000 GMT+0430,104.577,104.737,103.634,103.728,1.8853999999999997
11.06.2013 01:30:00.000 GMT+0430,103.716,103.840,101.806,102.576,1.9631000000000005
12.06.2013 01:30:00.000 GMT+0430,102.543,104.069,102.172,103.470,1.3369
13.06.2013 01:30:00.000 GMT+0430,103.361,105.110,102.754,104.865,1.9117000000000002
14.06.2013 01:30:00.000 GMT+0430,104.865,106.619,104.424,105.807,2.2073
15.06.2013 01:30:00.000 GMT+0430,105.807,105.807,105.807,105.807,0
16.06.2013 01:30:00.000 GMT+0430,105.807,105.807,105.807,105.807,0
17.06.2013 01:30:00.000 GMT+0430,105.792,106.620,105.267,105.598,1.378
18.06.2013 01:30:00.000 GMT+0430,105.600,106.190,105.095,106.130,1.7931
19.06.2013 01:30:00.000 GMT+0430,106.126,106.558,105.406,105.657,2.1001
20.06.2013 01:30:00.000 GMT+0430,105.658,105.836,101.725,102.096,3.2099
21.06.2013 01:30:00.000 GMT+0430,102.096,103.059,100.030,100.887,2.6205000000000003
22.06.2013 01:30:00.000 GMT+0430,100.887,100.887,100.887,100.887,0
23.06.2013 01:30:00.000 GMT+0430,100.887,100.887,100.887,100.887,0
24.06.2013 01:30:00.000 GMT+0430,100.594,101.618,99.686,101.014,2.9101999999999997
25.06.2013 01:30:00.000 GMT+0430,101.046,102.040,100.683,101.175,2.3953
26.06.2013 01:30:00.000 GMT+0430,101.190,101.860,100.248,101.686,2.5897
27.06.2013 01:30:00.000 GMT+0430,101.684,103.320,101.631,102.675,2.3491
28.06.2013 01:30:00.000 GMT+0430,102.675,103.398,101.835,101.969,2.4372
29.06.2013 01:30:00.000 GMT+0430,101.969,101.969,101.969,101.969,0
30.06.2013 01:30:00.000 GMT+0430,101.969,101.969,101.969,101.969,0
01.07.2013 01:30:00.000 GMT+0430,101.847,103.677,101.605,102.997,2.5488
02.07.2013 01:30:00.000 GMT+0430,103.007,104.099,102.880,103.916,2.3083
03.07.2013 01:30:00.000 GMT+0430,103.916,105.990,103.882,105.746,2.9355
04.07.2013 01:30:00.000 GMT+0430,105.770,105.959,104.883,105.490,1.2674999999999996
05.07.2013 01:30:00.000 GMT+0430,105.568,107.860,105.376,107.657,2.1275
06.07.2013 01:30:00.000 GMT+0430,107.657,107.657,107.657,107.657,0
07.07.2013 01:30:00.000 GMT+0430,107.657,107.657,107.657,107.657,0
08.07.2013 01:30:00.000 GMT+0430,107.726,107.999,106.768,107.034,2.2059
09.07.2013 01:30:00.000 GMT+0430,107.023,108.090,106.834,108.064,1.9929999999999999
10.07.2013 01:30:00.000 GMT+0430,108.065,108.668,107.673,107.997,2.6601
11.07.2013 01:30:00.000 GMT+0430,107.984,108.890,107.248,107.354,2.4453
12.07.2013 01:30:00.000 GMT+0430,107.359,109.097,106.993,109.000,1.8017000000000003
13.07.2013 01:30:00.000 GMT+0430,109.000,109.000,109.000,109.000,0
14.07.2013 01:30:00.000 GMT+0430,109.000,109.000,109.000,109.000,0
15.07.2013 01:30:00.000 GMT+0430,108.841,109.237,107.924,109.019,1.9394999999999998
16.07.2013 01:30:00.000 GMT+0430,108.068,108.659,107.657,107.836,1.8959
17.07.2013 01:30:00.000 GMT+0430,107.836,108.669,107.275,108.617,2.3271
18.07.2013 01:30:00.000 GMT+0430,108.573,108.819,108.005,108.798,2.1561
19.07.2013 01:30:00.000 GMT+0430,108.789,109.150,106.989,108.433,2.1701
20.07.2013 01:30:00.000 GMT+0430,108.433,108.433,108.433,108.433,0
21.07.2013 01:30:00.000 GMT+0430,108.433,108.433,108.433,108.433,0
22.07.2013 01:30:00.000 GMT+0430,108.346,108.660,107.529,108.149,2.1938999999999997
23.07.2013 01:30:00.000 GMT+0430,108.143,108.600,107.534,108.367,1.8824000000000003
24.07.2013 01:30:00.000 GMT+0430,108.367,108.569,106.259,107.087,1.9549
25.07.2013 01:30:00.000 GMT+0430,107.089,107.850,106.514,107.620,2.0488
26.07.2013 01:30:00.000 GMT+0430,107.620,107.769,106.516,107.074,1.7176999999999998
27.07.2013 01:30:00.000 GMT+0430,107.074,107.074,107.074,107.074,0
28.07.2013 01:30:00.000 GMT+0430,107.074,107.074,107.074,107.074,0
29.07.2013 01:30:00.000 GMT+0430,107.170,107.847,106.575,107.548,1.8706999999999996
30.07.2013 01:30:00.000 GMT+0430,107.549,107.559,106.530,106.786,1.6276999999999997
31.07.2013 01:30:00.000 GMT+0430,106.785,107.870,105.716,107.867,2.0326
01.08.2013 01:30:00.000 GMT+0430,107.866,109.589,107.487,109.388,2.1266
02.08.2013 01:30:00.000 GMT+0430,109.390,110.050,108.357,108.878,2.0457
03.08.2013 01:30:00.000 GMT+0430,108.878,108.878,108.878,108.878,0
04.08.2013 01:30:00.000 GMT+0430,108.878,108.878,108.878,108.878,0
05.08.2013 01:30:00.000 GMT+0430,108.733,109.399,107.539,108.620,1.8309
06.08.2013 01:30:00.000 GMT+0430,108.614,109.198,107.447,108.174,2.3269
07.08.2013 01:30:00.000 GMT+0430,108.176,108.257,107.046,107.299,1.8179999999999998
08.08.2013 01:30:00.000 GMT+0430,107.297,107.827,105.837,106.686,1.6371000000000004
09.08.2013 01:30:00.000 GMT+0430,106.689,107.659,106.587,107.337,1.1587
10.08.2013 01:30:00.000 GMT+0430,107.337,107.337,107.337,107.337,0
11.08.2013 01:30:00.000 GMT+0430,107.337,107.337,107.337,107.337,0
12.08.2013 01:30:00.000 GMT+0430,107.337,107.337,107.337,107.337,0
13.08.2013 01:30:00.000 GMT+0430,109.120,110.029,109.007,109.515,0.12070000000000002
14.08.2013 01:30:00.000 GMT+0430,109.512,110.319,109.023,110.150,0.12619999999999998
15.08.2013 01:30:00.000 GMT+0430,108.896,110.007,108.871,109.393,0.1736
16.08.2013 01:30:00.000 GMT+0430,109.410,110.669,109.144,110.580,0.1462
17.08.2013 01:30:00.000 GMT+0430,110.580,110.580,110.580,110.580,0
18.08.2013 01:30:00.000 GMT+0430,110.580,110.580,110.580,110.580,0
19.08.2013 01:30:00.000 GMT+0430,110.571,110.977,109.564,109.666,0.14769999999999997
20.08.2013 01:30:00.000 GMT+0430,109.666,110.699,108.583,110.109,0.1682
21.08.2013 01:30:00.000 GMT+0430,110.105,110.257,109.205,109.706,0.1552
22.08.2013 01:30:00.000 GMT+0430,109.705,110.116,109.387,109.939,0.1304
23.08.2013 01:30:00.000 GMT+0430,109.933,111.209,109.746,111.016,0.146
24.08.2013 01:30:00.000 GMT+0430,111.016,111.016,111.016,111.016,0
25.08.2013 01:30:00.000 GMT+0430,111.016,111.016,111.016,111.016,0
26.08.2013 01:30:00.000 GMT+0430,111.223,111.300,110.719,110.828,0.0114
27.08.2013 01:30:00.000 GMT+0430,111.635,114.620,111.635,114.599,0.10819999999999999
28.08.2013 01:30:00.000 GMT+0430,114.599,117.300,114.575,116.250,8026.1247
29.08.2013 01:30:00.000 GMT+0430,116.250,117.040,114.180,114.590,110249
30.08.2013 01:30:00.000 GMT+0430,114.590,115.488,113.630,114.000,26347.0931
31.08.2013 01:30:00.000 GMT+0430,114.000,114.000,114.000,114.000,0
01.09.2013 01:30:00.000 GMT+0430,114.000,114.000,114.000,114.000,0
02.09.2013 01:30:00.000 GMT+0430,112.339,114.540,112.326,114.268,0.0507
03.09.2013 01:30:00.000 GMT+0430,114.379,115.979,114.049,115.637,0.1347
04.09.2013 01:30:00.000 GMT+0430,115.643,116.047,114.388,114.977,0.12749999999999997
05.09.2013 01:30:00.000 GMT+0430,114.978,115.517,114.287,115.157,0.11850000000000001
06.09.2013 01:30:00.000 GMT+0430,115.149,116.539,114.984,115.860,0.1287
07.09.2013 01:30:00.000 GMT+0430,115.860,115.860,115.860,115.860,0
08.09.2013 01:30:00.000 GMT+0430,115.860,115.860,115.860,115.860,0
09.09.2013 01:30:00.000 GMT+0430,115.705,116.130,112.750,112.990,0.29990000000000006
10.09.2013 01:30:00.000 GMT+0430,112.886,113.398,110.351,111.171,0.8430000000000001
11.09.2013 01:30:00.000 GMT+0430,111.283,112.395,110.751,111.369,0.6809
12.09.2013 01:30:00.000 GMT+0430,111.465,113.019,111.050,112.727,0.5501
13.09.2013 01:30:00.000 GMT+0430,111.770,111.838,110.539,111.663,0.09309999999999999
14.09.2013 01:30:00.000 GMT+0430,111.663,111.663,111.663,111.663,0
15.09.2013 01:30:00.000 GMT+0430,111.663,111.663,111.663,111.663,0
16.09.2013 01:30:00.000 GMT+0430,110.705,111.460,108.725,109.589,0.1411
17.09.2013 01:30:00.000 GMT+0430,109.582,109.968,107.398,107.705,0.14840000000000003
18.09.2013 01:30:00.000 GMT+0430,107.728,110.899,107.558,110.490,0.5549
19.09.2013 01:30:00.000 GMT+0430,110.374,111.100,108.250,108.465,0.7649000000000002
20.09.2013 01:30:00.000 GMT+0430,108.571,109.499,108.156,109.062,0.5505
21.09.2013 01:30:00.000 GMT+0430,109.062,109.062,109.062,109.062,0
22.09.2013 00:30:00.000 GMT+0330,109.062,109.062,109.062,109.062,0
23.09.2013 00:30:00.000 GMT+0330,108.764,109.296,107.456,107.754,0.4578999999999999
24.09.2013 00:30:00.000 GMT+0330,107.868,108.795,107.150,108.467,0.6469
25.09.2013 00:30:00.000 GMT+0330,108.592,109.899,107.650,107.764,0.7260000000000001
26.09.2013 00:30:00.000 GMT+0330,107.691,109.100,107.651,108.972,0.6134
